CH0
303,
312,
318,
321,
285,
321,
312,
318,
309,
309,
315,
315,
315,
309,
321,
309,
306,
324,
237,
318,
312,
318,
312,
318,
306,
321,
321,
318,
309,
318,
309,
21,
318,
321,
309,
318,
309,
318,
318,
306,
303,
324,
324,
297,
315,
783,
825,
765,
789,
783,
819,
816,
771,
774,
798,
852,
768,
789,
765,
777,
780,
774,
771,
804,
855,
816,
489,
540,
477,
600,
507,
546,
594,
516,
552,
522,
552,
477,
552,
570,
516,
552,
528,
594,
606,
477,
549,
606,
543,
543,
552,
501,
555,
585,
579,
552,
606,
531,
558,
555,
576,
513,
492,
540,
501,
546,
531,
552,
552,
606,
552,
600,
594,
603,
540,
591,
642,
642,
678,
699,
645,
672,
744,
642,
648,
642,
642,
657,
648,
681,
669,
633,
663,
678,
642,
663,
651,
621,
645,
639,
636,
795,
813,
822,
816,
756,
825,
822,
825,
813,
816,
756,
789,
801,
816,
765,
915,
951,
1140,
786,
834,
453,
780,
825,
783,
858,
783,
786,
870,
765,
831,
816,
777,
828,
783,
819,
861,
861,
762,
828,
852,
876,
771,
828,
915,
804,
813,
807,
813,
900,
822,
819,
813,
819,
822,
816,
810,
804,
819,
819,
819,
768,
822,
825,
819,
819,
0,
810,
807,
822,
816,
825,
813,
822,
825,
819,
825,
822,
819,
861,
807,
789,
792,
816,
819,
819,
819,
816,
813,
816,
819,
819,
822,
825,
828,
873,
822,
816,
822,
819,
855,
894,
816,
789,
795,
816,
816,
762,
813,
822,
816,
807,
813,
822,
789,
816,
843,
894,
816,
807,
762,
810,
810,
789,
816,
765,
807,
765,
765,
816,
807,
816,
816,
819,
915,
789,
825,
831,
924,
825,
819,
822,
825,
930,
819,
822,
819,
819,
921,
816,
849,
813,
822,
822,
825,
819,
822,
813,
789,
819,
819,
765,
885,
822,
891,
822,
816,
822,
819,
828,
816,
816,
918,
813,
822,
822,
813,
900,
765,
822,
813,
936,
918,
822,
762,
789,
828,
816,
819,
924,
765,
915,
921,
954,
819,
825,
828,
882,
819,
912,
819,
861,
909,
921,
765,
894,
855,
927,
942,
912,
924,
924,
837,
765,
849,
927,
819,
909,
861,
912,
831,
909,
861,
840,
921,
867,
861,
918,
762,
900,
816,
945,
927,
927,
891,
765,
924,
930,
891,
813,
816,
933,
861,
912,
921,
900,
882,
924,
801,
819,
861,
924,
945,
918,
840,
924,
915,
909,
921,
756,
822,
822,
816,
846,
864,
861,
819,
978,
897,
825,
927,
813,
927,
762,
945,
930,
915,
912,
909,
894,
927,
813,
897,
846,
903,
891,
918,
876,
840,
915,
921,
966,
852,
906,
966,
924,
921,
903,
921,
900,
840,
951,
813,
909,
813,
912,
912,
765,
924,
822,
816,
921,
819,
924,
93,
930,
813,
921,
924,
993,
933,
963,
1131,
951,
1125,
1128,
1149,
1140,
1137,
1137,
1101,
1140,
1140,
1101,
1137,
0,
1197,
1194,
1191,
783,
1101,
1200,
1197,
1101,
1149,
1197,
1188,
1212,
1206,
1161,
1209,
1200,
1206,
1206,
1191,
1197,
1197,
1197,
1254,
1209,
1212,
1194,
1206,
1197,
1188,
1173,
6,
33,
0,
0,
9,
0,
6,
9,
3,
0,
0,
6,
0,
0,
9,
6,
3,
0,
9,
6,
0,
0,
0,
9,
6,
6,
6,
9,
6,
9,
0,
0,
0,
3,
9,
6,
6,
1140,
1122,
1128,
1137,
1143,
1140,
1140,
1137,
1203,
1200,
1140,
1155,
1008,
30,
30,
30,
30,
30,
30,
30,
27,
30,
30,
21,
30,
333,
30,
30,
1104,
1143,
1137,
1137,
1128,
1125,
1131,
1143,
1140,
1122,
1128,
1161,
1140,
1125,
1140,
1122,
1140,
1101,
1140,
1128,
1134,
1143,
1137,
1101,
1137,
1101,
1134,
1140,
1137,
1137,
1128,
1137,
1140,
1125,
1140,
1143,
1113,
1140,
1143,
1131,
1155,
1053,
1143,
1101,
1128,
1143,
1140,
1140,
1146,
1116,
1143,
1080,
1137,
1140,
1137,
1149,
1137,
1101,
1146,
1137,
1134,
1146,
1113,
1140,
957,
1134,
1137,
1146,
1143,
1140,
1140,
1137,
1125,
1137,
1149,
1140,
1131,
1146,
1146,
1140,
1140,
1143,
531,
1113,
1131,
1128,
1143,
1146,
1140,
1128,
1146,
1137,
1137,
1125,
1140,
1146,
957,
1134,
1140,
957,
1131,
1134,
1140,
1137,
1140,
1143,
1149,
1125,
1131,
1140,
1143,
1122,
1137,
1143,
1131,
1053,
1140,
1101,
1053,
1137,
1146,
1140,
1128,
1140,
957,
1140,
1140,
1137,
1137,
1122,
1137,
1140,
1077,
774,
1152,
1140,
1128,
1143,
1140,
1089,
1140,
1146,
1128,
1146,
1140,
1137,
1146,
1134,
1140,
1140,
1134,
1101,
1053,
1137,
1125,
1140,
1140,
1128,
1137,
1101,
1140,
1137,
1053,
1131,
573,
1137,
1053,
1140,
1140,
774,
1140,
1101,
1137,
1143,
1137,
1140,
1101,
1128,
1137,
1137,
1128,
1140,
1134,
1122,
1140,
1080,
1125,
1128,
1140,
1101,
1128,
1131,
1143,
1137,
1128,
1125,
1140,
1140,
1053,
1143,
1140,
1101,
1113,
1140,
1140,
1140,
1134,
1140,
1140,
1125,
1125,
1131,
1137,
1140,
1140,
1140,
1053,
1053,
1143,
1137,
1134,
1101,
1137,
1146,
1140,
1137,
1125,
1143,
1053,
1395,
1395,
1392,
1395,
1395,
1395,
1392,
1395,
1395,
1395,
1392,
1392,
1392,
1392,
1395,
1395,
1395,
1392,
1392,
1395,
1395,
1395,
1392,
1392,
1392,
1398,
1395,
1392,
1395,
1395,
1398,
1392,
1392,
1395,
1395,
1389,
1395,
1395,
1392,
1392,
1395,
1395,
1395,
1392,
1392,
1392,
1395,
1392,
1395,
1392,
1392,
1392,
1392,
1395,
1395,
1392,
1395,
1395,
1392,
1395,
1395,
1392,
1392,
1392,
1392,
1392,
1392,
1395,
1389,
1395,
1392,
1395,
1392,
1392,
1392,
1395,
1392,
1392,
1395,
1392,
1395,
1392,
1395,
1395,
1392,
1392,
1392,
1392,
1392,
1395,
1392,
1392,
1392,
1392,
1392,
1395,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1401,
1401,
1401,
1401,
1401,
1404,
1404,
1404,
1401,
1401,
1401,
1404,
1404,
1401,
1404,
1401,
1401,
1404,
1401,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1404,
1401,
1404,
1401,
1404,
1404,
1401,
1404,
1404,
1401,
1404,
1401,
1404,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1404,
1401,
1401,
1401,
1404,
1404,
1404,
1404,
1401,
1404,
1404,
1401,
1404,
1401,
1401,
1404,
1398,
1404,
1401,
1404,
1401,
1401,
1404,
1404,
1404,
1404,
1404,
1404,
1401,
1401,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1407,
1407,
1401,
1404,
1401,
1401,
1401,
1401,
1401,
1404,
1401,
1404,
1404,
1404,
1395,
1404,
1401,
1401,
1401,
1404,
1404,
1401,
1401,
1401,
1404,
1404,
1401,
1404,
1404,
1404,
1404,
1404,
1401,
1401,
1404,
1404,
1401,
1401,
1401,
1401,
1401,
1404,
1401,
1404,
1401,
1404,
1404,
1404,
1404,
1401,
1401,
1404,
1401,
1401,
1401,
1401,
1404,
1401,
1404,
1404,
1401,
1401,
1404,
1404,
1401,
1404,
1404,
1404,
1404,
1404,
1401,
1404,
1407,
1404,
1404,
1404,
1401,
1404,
1401,
1401,
1404,
1404,
1404,
1404,
1401,
1404,
1401,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1401,
1404,
1404,
1404,
1404,
1401,
1401,
1404,
1401,
1404,
945,
558,
558,
558,
558,
558,
561,
558,
558,
558,
558,
558,
558,
558,
558,
558,
558,
558,
558,
558,
558,
558,
348,
1107,
759,
1104,
1107,
1107,
1104,
1104,
1104,
1107,
1107,
1104,
1104,
1104,
1104,
1110,
699,
705,
705,
702,
702,
705,
702,
705,
705,
705,
705,
705,
702,
705,
702,
702,
702,
702,
705,
705,
702,
1044,
1101,
1401,
1407,
1104,
1104,
1395,
1395,
1398,
1395,
1395,
1395,
1395,
1395,
1395,
1104,
1104,
1104,
1107,
1104,
1104,
1104,
1104,
1107,
1104,
1107,
1104,
1104,
1104,
1104,
1104,
1104,
1395,
1395,
1392,
1395,
1395,
1392,
1395,
1395,
1395,
1392,
1392,
1392,
1104,
1395,
1392,
1392,
702,
912,
705,
1101,
705,
1104,
1104,
1104,
1104,
1104,
1104,
705,
705,
702,
702,
702,
705,
702,
705,
702,
705,
702,
702,
705,
702,
702,
702,
702,
705,
702,
705,
702,
702,
702,
705,
705,
702,
702,
705,
702,
702,
702,
702,
705,
702,
705,
705,
705,
705,
702,
702,
705,
702,
705,
702,
702,
705,
702,
702,
705,
702,
702,
705,
702,
705,
702,
702,
705,
702,
702,
702,
702,
702,
705,
702,
705,
702,
702,
702,
702,
705,
705,
705,
705,
702,
705,
702,
702,
702,
702,
702,
702,
705,
702,
702,
702,
702,
702,
702,
702,
705,
702,
702,
702,
705,
702,
705,
702,
705,
705,
702,
717,
702,
702,
702,
705,
705,
702,
702,
705,
705,
702,
702,
702,
702,
702,
702,
702,
705,
705,
705,
702,
702,
702,
702,
702,
705,
705,
702,
702,
702,
702,
702,
702,
702,
705,
702,
705,
705,
702,
702,
705,
705,
702,
705,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1101,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1101,
702,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1116,
1116,
1116,
1404,
1401,
1401,
1401,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1401,
1401,
1401,
1404,
1401,
1401,
1401,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1404,
1401,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1407,
1401,
1401,
1401,
1404,
1404,
1401,
1404,
1404,
1401,
1401,
1401,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1401,
1401,
1401,
1404,
1404,
1401,
1401,
1401,
1404,
1401,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1401,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1401,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1404,
1401,
1401,
1404,
1404,
1404,
1401,
1404,
1401,
1401,
1401,
1401,
1404,
1404,
1401,
1401,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1404,
1401,
1401,
1401,
1401,
1404,
1404,
1401,
1404,
1401,
1401,
1401,
1401,
1404,
1404,
1401,
1401,
1404,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1404,
1404,
1404,
1401,
1401,
1401,
1401,
1404,
1404,
1404,
1404,
1401,
1404,
1401,
1401,
1401,
1404,
1404,
1407,
1401,
1401,
1404,
1404,
1404,
1401,
1404,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1404,
1404,
1401,
1404,
1404,
1401,
1401,
1401,
1404,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1404,
1401,
1404,
1401,
1404,
1401,
1404,
1404,
1404,
1395,
1404,
1404,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1404,
1404,
1401,
1401,
1401,
1404,
1404,
1404,
1401,
1404,
1401,
1404,
1404,
1404,
1401,
1401,
1404,
1401,
1401,
1401,
1404,
1401,
1404,
1401,
1404,
1401,
1401,
1401,
1401,
1404,
1401,
1401,
1401,
1404,
1401,
1404,
1404,
1401,
1404,
1401,
1404,
1401,
1401,
1401,
1404,
1404,
1401,
1404,
1401,
1401,
1404,
1401,
1404,
1401,
1404,
1401,
1401,
1404,
1401,
1401,
1401,
1401,
1401,
1401,
1401,
1401,
1404,
1401,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1407,
1404,
1404,
1404,
1404,
1404,
1404,
1401,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
1404,
12,
9,
12,
15,
12,
18,
21,
24,
15,
12,
18,
15,
21,
9,
15,
15,
18,
15,
18,
18,
18,
9,
24,
15,
0,
18,
12,
18,
15,
12,
15,
6,
15,
57,
21,
12,
12,
15,
18,
15,
6,
15,
15,
57,
18,
15,
30,
9,
9,
15,
0,
15,
0,
18,
15,
18,
12,
1137,
1170,
1287,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1419,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1422,
1419,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1419,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1419,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1419,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1419,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1422,
1422,
1422,
1425,
1422,
1422,
1422,
2856,
2856,
2856,
2856,
2856,
2856,
2856,
9,
6,
3,
9,
0,
0,
3,
3,
6,
6,
3,
0,
3,
6,
6,
9,
3,
0,
0,
705,
1116,
1116,
1119,
1116,
1119,
1116,
1116,
1116,
1116,
1119,
1116,
1116,
1116,
1116,
1119,
1116,
1116,
567,
567,
567,
567,
567,
567,
567,
567,
567,
567,
567,
567,
567,
564,
567,
564,
567,
564,
567,
567,
567,
567,
585,
714,
714,
714,
714,
714,
714,
540,
705,
705,
705,
705,
705,
705,
705,
705,
705,
1104,
1107,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1107,
1104,
1104,
1107,
1104,
1104,
1104,
1104,
1107,
1104,
1104,
1104,
1107,
1104,
1107,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1104,
1107,
1104,
1104,
1104,
1104,
705,
705,
705,
705,
1116,
1116,
1116,
1116,
1119,
1119,
1116,
1116,
1116,
1116,
1116,
1116,
1116,
1119,
1116,
1116,
1116,
705,
1110,
1104,
1104,
1104,
1107,
1110,
1107,
1104,
1104,
1107,
1107,
1104,
1104,
1104,
1107,
1107,
1104,
1113,
1104,
1107,
1107,
1107,
1104,
1104,
1104,
1107,
1107,
1104,
1104,
1107,
1107,
1110,
1104,
1104,
1104,
1107,
1107,
1104,
1104,
1104,
1107,
1107,
1104,
1104,
1104,
1107,
1104,
1107,
1104,
1104,
1104,
1107,
1110,
1104,
1107,
1104,
1104,
1110,
1107,
1104,
1104,
1107,
1107,
1104,
1104,
1107,
1107,
1107,
1107,
1104,
1104,
1107,
1107,
1107,
1104,
1107,
1107,
1107,
1110,
1104,
1104,
1104,
1107,
1107,
1107,
1104,
1104,
1107,
1107,
1104,
1107,
1104,
1107,
1107,
1107,
1107,
1104,
1104,
1107,
1107,
1104,
360,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
288,
3,
6,
0,
0,
3,
3,
6,
6,
6,
0,
0,
0,
0,
0,
0,
3,
6,
6,
3,
9,
6,
3,
3,
0,
6,
0,
3,
3,
12,
3,
0,
0,
0,
0,
0,
0,
0,
0,
0,
36,
36,
36,
36,
33,
33,
36,
36,
36,
36,
36,
33,
36,
42,
39,
15,
9,
33,
36,
33,
36,
36,
33,
36,
33,
33,
33,
33,
33,
33,
33,
33,
33,
36,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
36,
3,
9,
33,
33,
33,
33,
6,
6,
33,
30,
33,
30,
33,
33,
30,
33,
33,
30,
30,
30,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
9,
36,
9,
9,
9,
36,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
36,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
33,
3,
6,
3,
0,
3,
3,
6,
3,
0,
3,
3,
3,
6,
0,
12,
6,
0,
3,
6,
3,
6,
6,
0,
6,
6,
3,
3,
3,
6,
3,
0,
3,
3,
0,
3,
3,
6,
0,
0,
6,
3,
1404,
1407,
1407,
1107,
1107,
453,
570,
1107,
1107,
1107,
1110,
1110,
1107,
1107,
1395,
1395,
1398,
1395,
1395,
1398,
1395,
1398,
1401,
1395,
1395,
1395,
1398,
1401,
1395,
1395,
1395,
1395,
1398,
1395,
1398,
1398,
1137,
2199,
2199,
2199,
2196,
2196,
2199,
2199,
2196,
2199,
2196,
2199,
2199,
2196,
2199,
2196,
2196,
2196,
2196,
1404,
1404,
2199,
2199,
2196,
2199,
2196,
2199,
2196,
2199,
2199,
2196,
2196,
2199,
2199,
2199,
2199,
2199,
2199,
2196,
2196,
2202,
2199,
2199,
2199,
2202,
2199,
2199,
2199,
2199,
2199,
2199,
2196,
2196,
2196,
2199,
2199,
2196,
2196,
2196,
2196,
2199,
2199,
2196,
2199,
2196,
2199,
2199,
2196,
2196,
2199,
2199,
2199,
2196,
2199,
2196,
2199,
2196,
2199,
2196,
2196,
2196,
2199,
2199,
2196,
2196,
2199,
2199,
2196,
2199,
2199,
2199,
2196,
2199,
2199,
2196,
2196,
2199,
2199,
2196,
2199,
2196,
2196,
2199,
2199,
2196,
2199,
2196,
2196,
2199,
2196,
2196,
2196,
2196,
2196,
2199,
2199,
2199,
2196,
2199,
2196,
2196,
2199,
2196,
2196,
2196,
2199,
2196,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1398,
1395,
1398,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1398,
1398,
1398,
1398,
1401,
1395,
1398,
1395,
1398,
1398,
1398,
1395,
1395,
1398,
1398,
1395,
1398,
1395,
1398,
1401,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1398,
1395,
1398,
1398,
1398,
1395,
1395,
1398,
1398,
1401,
1395,
1398,
1395,
1395,
1398,
1395,
1395,
1398,
1398,
1398,
1398,
1395,
1398,
1395,
1398,
1395,
1395,
1395,
1395,
1398,
1395,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1401,
1395,
1395,
1395,
1395,
1398,
1395,
1395,
1395,
1398,
1398,
1398,
1395,
1398,
1395,
1395,
1401,
1398,
1395,
1395,
1395,
1401,
1398,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1398,
1395,
1398,
1395,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1398,
1398,
1398,
1398,
1395,
1395,
1395,
1398,
1401,
1395,
1398,
1398,
1395,
1401,
1395,
1398,
1395,
1395,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1398,
1395,
1398,
1401,
1395,
1395,
1395,
1398,
1401,
1395,
1395,
1395,
1395,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1398,
1395,
555,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
564,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
564,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
561,
1155,
1395,
705,
1398,
1395,
1395,
1395,
1395,
1395,
1398,
1395,
1107,
1104,
1107,
1107,
1107,
1107,
1107,
1107,
1104,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1398,
1398,
1398,
1398,
1398,
1395,
1395,
1395,
1383,
1395,
1395,
1395,
1398,
1398,
1398,
1398,
1395,
1395,
1398,
1398,
1395,
1395,
1398,
1395,
1398,
1395,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1395,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1398,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1395,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1398,
1395,
1398,
1395,
1395,
1395,
1398,
1398,
1398,
1395,
1398,
1395,
1398,
1398,
1395,
1395,
1398,
1398,
1398,
1395,
1398,
1398,
1401,
1398,
1398,
1395,
1395,
1395,
1398,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1395,
1401,
1395,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1401,
1398,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1398,
1395,
1395,
1395,
1398,
1401,
1395,
1395,
1395,
1395,
1401,
1398,
1395,
1398,
1398,
1401,
1401,
1395,
1395,
1395,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1398,
1395,
1395,
1395,
1398,
1401,
1398,
1395,
1395,
1395,
1401,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1398,
1398,
1395,
1395,
1395,
1395,
1398,
1398,
1407,
1407,
1407,
1407,
1407,
1407,
195,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
291,
363,
363,
363,
363,
363,
1398,
1398,
